-0.192744419,1.37559415,-0.296086175,-0.452213558,0.168744737,-0.210277121,0.144165276,0.687029868,0.425281254,-0.509101225,0.0526542921,-0.186020861,0.295841519,0.44233211,-0.288648247,-0.438074332,-0.178679278,-0.576234196,0.361654334,0.825221338,-0.301155821,-0.323430786,0.622601536,0.572380259,0.0636783081,0.143900918,0.173230205,0.376961585,-0.323957524,0.360713814,0.0206206978,0.482552553,-0.230855685,0.177792513,0.0423224413,0.731187892,-0.358180597,-0.263068233,-0.205157948,-0.887995535,0.906105986,0.112040672,-0.367685795,-0.555721294,0.0513657829,-0.694478766,-0.138122334,-0.855794931,-0.04209746,0.669972471,0.009917345,0.126468108,0.54529509,0.314451785,-1.08020525,0.423071262,0.606045725,-0.0292225465,0.477052754,0.145033839,-0.366906802,0.290677096,0.124077038,0.27444438,0.255527041,1.6534182,0.427598698,-0.281229326,-0.362427604,-0.350187296,-0.792236985,0.106984061,-0.642125525,0.442803172,-0.00577007213,0.372243718,0.320753514,-0.109655698,-0.506689909,0.250628294,-0.00061447874,0.130148859,-0.322987877,-0.322944459,-0.927115067,0.276997275,0.404660185,0.990507971,-0.38547487,-0.13122372,-0.488872239,-0.0528428198,0.5978998,-0.196931314,1.3611948,0.119107633,0.58424804,0.5558116,0.407941444,0.616033731
-0.676737424,0.68616051,-0.450990916,0.546610771,-0.141044402,-0.242197047,0.478550029,0.554078242,0.905718217,0.0827621173,0.196922204,0.00434524315,0.281465077,-0.201970456,-0.167996162,-0.463146267,0.164569246,0.0236311581,0.12274085,0.532221978,-0.096034635,-0.881539929,0.0346243697,0.367479573,0.481971824,0.330177843,0.025714503,-0.752866458,-0.158912441,-0.488078554,-0.506387226,-0.218478175,0.545775838,-0.305584472,0.520671957,-0.458888653,-0.331533716,0.503077426,0.356438874,0.618395843,0.497069775,0.0130156715,-0.107789592,-0.954367781,-0.467867448,0.964480472,0.307061631,-0.638495053,-0.00609690395,-0.550312595,0.136943241,-0.177698125,-0.0635060037,-0.301330562,0.340751402,-0.661072901,-1.54946803,-0.388146679,0.639847603,0.197239533,0.415265606,-0.564334198,0.337974976,-0.157126808,-0.671033625,0.151975139,-0.847991793,0.417016795,0.414918504,0.00311365998,0.455102616,-0.792134928,0.226417357,0.00646824374,1.35347699,0.788327884,0.299812575,-0.178791849,0.277883184,0.0277401153,0.847257091,0.53044682,-0.0446960221,-0.554264491,0.675690679,-0.354092292,-0.613754116,0.735059638,0.214318986,-0.124561807,-0.120161633,0.677923807,-0.0567994085,0.769981066,0.393760833,-0.487005618,-1.00034923,-0.340102054,-0.676978161,-0.0185051249
-0.533103809,-0.249425333,-0.282530225,0.567600739,-0.860456511,0.913184889,-0.0310082465,-0.0811128174,0.632973376,0.0143480689,-0.41488483,0.0143231928,0.0896277231,-0.397558274,-0.711635558,-0.394185208,-0.34511039,-0.40825541,-0.133869591,0.089255571,-0.623124959,-0.124673302,0.0951615624,-0.139739693,0.0620673137,0.931270647,0.189263504,0.132953578,0.599621554,1.05763982,0.798891571,-0.358908807,0.256272744,-0.146857228,0.138834547,0.0770986425,-0.237793896,-0.142365095,-0.147695413,-0.0365811356,-0.59039142,0.204767432,0.590495811,-0.682722004,-0.1107962,0.29839997,1.1967457,0.0764662669,-0.300551951,-0.387325957,0.578435122,-0.749877964,0.225211763,0.599615093,1.02851345,-0.316153014,-0.315072555,-0.362814836,0.324924146,-0.724262472,-1.52501986,-0.529560837,-0.282924643,-1.06234727,-0.927500002,0.958850749,-0.893588087,-0.00894549492,-0.139005956,1.08031398,0.393291454,-0.415415173,0.517499305,0.291137398,0.0941376882,0.621970145,0.492450892,-0.31296685,0.216357433,-0.916503109,0.453958857,-1.48222514,0.483187423,-0.166571655,0.369374303,0.458078891,-0.304698162,0.1927244,0.317296595,0.520105781,0.195185509,0.478466371,-0.373977141,-0.237646791,-0.0356107955,-0.726882843,0.193921854,-0.0186604744,0.687520509,-0.403593837
0.060072118,0.517043776,0.394506343,-0.35739052,0.116685001,-0.0316129203,-0.392586858,0.336366005,0.1366073,0.203936743,-0.330096819,0.562163876,-0.410175775,0.850609576,0.2007494,0.18931403,-0.509078569,0.18839615,-0.031376694,0.0574794385,0.0546794068,0.22915351,-0.354054739,-0.0772330718,0.204070679,-0.00847924729,-0.933500959,-0.2204995,-0.150324206,-0.0377590934,0.686865693,-0.177550704,-0.572244889,-0.106856288,-0.174806967,-0.462120515,0.196634812,0.178512367,0.168442918,-0.0514048777,-0.158680595,-0.632515525,-0.0227806944,0.831391219,0.120017722,-0.0731408332,0.111145864,0.10687961,-0.0867152874,-0.152998221,-0.179603114,0.802762787,1.22838032,-0.200225253,0.230808916,-0.681407836,0.81313793,0.476794665,0.0777919955,-0.642588077,-0.258406356,1.16701166,-0.203872067,0.00116714345,0.562889543,0.631153753,0.0519889963,-0.608634656,-0.0591858007,-0.234573308,0.301626188,0.079043765,0.0979282718,-0.349416033,-0.329797523,-0.240988795,-0.93210228,-0.180357588,-0.104307916,0.0357827316,0.0870919745,-0.897367971,-0.105926252,-0.422053999,-0.311564699,0.743138544,0.528382667,-0.683192386,-0.161007782,0.161042557,-0.394449567,-0.427480152,-0.345139352,-0.683226489,0.0501018021,0.839442786,0.153510409,-0.17371752,-0.532975752,-0.0227327634
-1.01649132,-0.52202364,-0.0791791195,-0.606134987,-0.780005857,0.333909459,-0.967624571,-0.830696537,1.12251056,0.941500003,-0.761412289,0.15079167,-1.13368995,0.0286325796,0.700727626,-0.0311756477,-1.42947841,-0.210344508,-0.400699964,-0.259655956,-0.870227365,0.471848818,-0.263513125,-0.642917784,0.102013605,-0.587035793,-0.293873153,0.0314870437,-1.00391019,-0.658006333,-0.905771146,0.645311396,-0.00174954057,-0.185026162,0.430807446,0.108720613,0.152896542,-0.219149887,-0.214675927,-0.170910086,-0.30549043,-0.455696747,-0.479898282,-0.286621809,-0.794433341,0.526975331,0.537304342,-0.302470337,-0.19500995,-0.737346652,0.597883621,0.348992126,-0.26270365,-0.284954977,-0.275534265,-0.147251362,0.437667504,0.0946418743,0.360703225,0.342577496,0.145315326,-0.474616807,-0.138609323,0.546118786,0.458706781,0.591093459,0.55453295,-0.755817948,-0.0330339499,-0.516277392,0.357629625,-0.44568464,0.453042946,0.0396530165,0.386301868,-0.729718249,0.487682719,-0.421976345,-0.530217035,0.509474979,-0.865327966,-0.291638598,0.259513181,-0.195811832,0.00118540022,0.0347580594,-0.0709236214,0.334912564,-0.183857692,0.152243957,-1.03623546,-0.0467081417,-0.152079989,-0.479377486,0.0199666447,0.953879473,-0.115299041,0.0547814802,0.589051942,0.17521502
0.338716726,-0.73239479,0.484775813,0.606341683,0.320043522,-0.634485476,0.0624470132,-0.452063599,0.235745503,0.455361958,0.704669654,-0.162354305,-0.0803775987,-0.404880348,0.739020793,-0.289247983,-0.668063131,-0.0261765555,0.0298682913,-0.466431346,0.0759013886,0.0724054023,-0.772854496,-0.567219246,0.176897576,0.52438918,-0.0908376936,0.306120614,0.293483149,-0.583875778,-0.749177314,0.125445408,0.328473523,-0.22748025,-0.408375108,-0.729934397,0.507701707,-0.552240792,0.253540524,0.297939077,0.00276213431,0.299772669,-0.832736379,0.583037809,-0.146758534,-0.61272676,-0.20524334,-0.114504865,0.138558176,-0.166069762,-0.306556863,0.907107136,-1.05035874,0.332295936,0.180927752,0.0568647345,-0.0993684028,0.707545983,0.0594856327,0.929812648,-0.227612939,-0.0980599063,0.668926434,0.944122247,0.535143584,-0.450535036,0.367345648,0.227668876,-0.139393557,0.192866393,-0.00660360241,-0.608215578,-0.454431004,0.379495015,-0.00150069188,0.955706816,0.32773474,0.858952674,-0.830054035,0.555826656,0.874963381,0.763675598,-0.222073306,0.15090476,0.146327882,-0.0944080772,0.326645931,-0.0377103941,0.15716707,-0.434057455,-0.0365573644,0.718811384,0.0330809576,-0.934973125,-0.458754829,-0.552382142,-0.00417695996,-0.0833365658,0.0387790448,0.478919968
0.95514603,-0.412816867,-0.157382052,-0.27263259,0.187030725,-0.955428763,-0.217283133,-0.196041056,0.238460897,-0.0457970981,-0.292012686,0.414993071,-0.299978852,-0.580995818,-0.101901109,0.556204076,-0.168926223,0.3361279,0.191864126,0.797544764,-0.175956029,0.143578926,-0.223522763,-0.219284837,0.114501923,-0.340051999,0.794268428,0.465322373,0.705571131,0.0249515449,-0.335943955,0.67654113,0.178791007,-0.44814214,-1.08706201,0.156424011,0.42639715,0.272267771,-0.0706173701,-0.0860835527,-0.100689189,0.526300939,-0.0709917946,-0.115708527,0.0594971702,-0.366499203,0.245086822,0.72553483,0.304733621,0.443290623,-0.143857421,0.43996475,-0.192177979,-0.112752295,0.377172038,0.399924185,-0.601667182,0.0523693049,0.108687582,0.39788317,-0.450333995,-0.126427274,-0.363315268,0.221876262,-0.372364204,-0.10404907,0.428483682,0.70073729,0.252877764,-0.0200668948,-0.221378107,-0.0513125014,-0.0192826008,-0.0457108698,0.851497393,-0.182542732,0.249446336,-0.217231151,0.149984259,-0.829531487,0.391119776,-0.421726721,0.173351371,0.392005131,-0.136704361,0.407137113,0.0419159965,0.401124653,0.198442787,0.615876938,-0.0997069574,0.565693634,0.165550457,-0.30066964,-0.0179435423,-0.317660866,0.708560121,0.63924748,-1.04964372,-0.617908509
-0.153024833,-0.38029302,0.405634225,0.456470973,0.570795554,-0.217979628,-0.624794919,-0.724664162,-0.20665022,-0.0387277976,-0.475407221,-0.297806673,0.212730173,-0.569059897,0.394979846,0.761920122,0.435892015,0.0672840368,-0.0224806846,-0.16114374,0.393941457,0.342273327,0.141673426,-0.680040157,0.297318137,1.17333,0.377139026,-0.902376594,0.100600984,-0.64649008,-0.39216346,0.793541603,0.111506324,0.0407595549,0.617400776,-0.0920439667,-0.411333524,0.473559245,-0.17324749,0.157521002,-0.310495122,0.20275101,0.662692737,0.402257035,-0.777205127,-0.401638989,0.0840175073,0.862596782,0.984289514,-0.521957468,0.593029007,0.938589593,0.379717626,-0.79903671,-0.218331274,1.44799071,-0.227294702,0.368416966,0.175278687,-0.153454703,0.352261054,-0.0442929749,-0.720194136,0.60199646,0.621803935,-0.149978489,0.483436436,0.976970459,-0.684979732,-0.352381231,1.70722831,0.692537486,-0.923151848,-0.475274451,-0.524566657,-0.454579229,0.0919228752,-0.196634071,-0.315676236,-0.353062504,-0.20469439,-0.20858345,0.594759386,0.0267240869,-0.575893933,-1.05915848,-0.132292821,0.148822845,0.0425377711,-0.697636767,0.187334935,-0.283948939,0.222060027,-0.542754943,-0.453376986,0.0594244171,-0.20809013,-0.412190708,0.124608587,0.296695262
-0.156376695,0.551105226,0.533843408,-0.106320624,0.0084443588,0.062352778,0.429145883,0.265339945,0.435524046,-0.62639727,0.00619991421,0.00523964289,-0.0740881307,-0.0256836683,-0.691744142,-0.182623514,-0.408884939,-0.180537601,0.260001938,0.434835512,-0.0286141271,0.0409584855,-0.31693615,-0.442119639,-0.440819831,0.21297745,0.0910546731,-0.753144559,0.344429196,0.490528774,0.198923295,-0.0611227966,0.0822145556,0.474331446,0.200852356,0.21595505,0.111262689,0.18357985,0.644728805,-0.100805042,-0.597859266,0.0353008735,0.836690048,0.998714019,0.958076358,-0.339287924,-0.764963086,0.313060951,-0.337018627,-0.47525454,0.0223858115,-0.581487228,-0.0922109917,-0.579263438,-0.734135675,-0.96378774,-0.26420446,-0.15735727,-1.70765395,-0.33114649,0.0383271862,-0.293953789,-0.256801363,-0.292504521,-1.2431476,-1.23882147,-0.599733388,-0.0652658444,0.0328379706,0.398229151,-0.945277744,-0.631552922,1.06579735,-0.176726557,-0.346295636,-0.121365452,0.110334346,-1.23277989,0.086802969,-0.809874439,0.726610422,-0.11244122,-0.514992002,0.872741579,0.345072925,0.797274314,-0.401121115,0.323514278,-0.151559377,-0.0863364926,0.128671571,-0.362944819,-0.00805967332,0.016495509,-0.848626701,0.38447902,0.11886035,0.796659795,-0.129614897,-0.184177421
0.132419106,-0.0809383337,0.0705474126,0.220424387,-0.160764692,0.608913318,-0.0607853181,-0.643867853,0.189862006,0.193922664,0.303849795,0.15480624,-0.508564648,0.675117777,-0.233357305,0.558402633,0.56508654,0.324285256,-0.84528303,-0.280430245,0.711619678,0.709929637,0.053371865,0.404266715,-0.419257065,-0.85719219,0.0178186281,1.06384726,0.00568384922,-0.823176838,0.0209460983,0.348399222,0.459795597,0.364707796,0.30427675,0.664386334,-0.679837089,-0.0486496933,0.0979309705,-0.170841916,-0.0898190392,0.360858916,-0.526404775,-0.163791878,0.0593778238,0.185066736,-0.232515968,-0.286685299,-0.0623157322,0.801561885,-0.354304732,0.675934247,0.174568261,0.789604774,0.585789956,0.163590389,-0.0583640659,0.52463715,0.99698459,0.638589296,0.708292607,0.915401273,-0.2725438,0.00859146484,0.292155635,0.382880979,0.409672164,-1.15195508,-0.132025755,-0.118031829,0.429234089,0.509925792,-0.849660152,0.621188751,0.349472405,-0.36335598,-0.756499294,0.994490534,-0.0384088068,0.691466615,-0.0757920015,0.52142198,-0.646470071,-0.316376219,-0.771346269,-0.266863086,0.757364239,0.189901007,-0.600446212,-0.676716265,-0.2037133,-0.79417168,0.0206690278,-0.800163389,0.658203083,-1.12304425,0.583004829,0.372349375,0.261416568,-0.0113407301
